,id,date,store_nbr,family,sales,onpromotion
931987,931987,2014-06-09,1,BABY CARE,0.0,0
1479287,1479287,2015-04-13,15,PREPARED FOODS,32.0,0
1985769,1985769,2016-01-23,26,PLAYERS AND ELECTRONICS,2.0,0
2710440,2710440,2017-03-06,1,HOME CARE,221.0,6
28395,28395,2013-01-16,6,HOME AND KITCHEN I,0.0,0
2952127,2952127,2017-07-19,40,GROCERY II,22.0,0
1260956,1260956,2014-12-10,39,PET SUPPLIES,2.0,0
123998,123998,2013-03-11,38,HOME APPLIANCES,0.0,0
1213096,1213096,2014-11-13,46,HOME AND KITCHEN II,15.0,0
929905,929905,2014-06-07,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
105309,105309,2013-03-01,14,CELEBRATION,0.0,0
2949204,2949204,2017-07-17,9,PLAYERS AND ELECTRONICS,12.0,0
908221,908221,2014-05-26,41,POULTRY,154.351,0
2150783,2150783,2016-04-24,7,DAIRY,1550.0,37
1733911,1733911,2015-09-03,1,PERSONAL CARE,177.0,1
1889948,1889948,2015-11-29,38,BREAD/BAKERY,762.634,0
1056817,1056817,2014-08-18,11,PERSONAL CARE,352.0,0
2211926,2211926,2016-05-29,22,BEAUTY,4.0,1
2479933,2479933,2016-10-26,41,HOME AND KITCHEN II,23.0,1
986115,986115,2014-07-09,28,DELI,198.772,2
2083997,2083997,2016-03-18,32,HARDWARE,0.0,0
429130,429130,2013-08-29,49,SCHOOL AND OFFICE SUPPLIES,0.0,0
790635,790635,2014-03-21,42,LINGERIE,0.0,0
2403445,2403445,2016-09-13,45,"LIQUOR,WINE,BEER",91.0,0
786049,786049,2014-03-19,14,"LIQUOR,WINE,BEER",11.0,0
360117,360117,2013-07-22,13,LINGERIE,7.0,0
2298425,2298425,2016-07-16,49,DAIRY,2624.0,10
406121,406121,2013-08-16,53,MAGAZINES,0.0,0
829274,829274,2014-04-12,27,HOME APPLIANCES,0.0,0
2743100,2743100,2017-03-24,26,DAIRY,216.0,14
2804704,2804704,2017-04-27,54,BABY CARE,0.0,0
473255,473255,2013-09-23,38,BEAUTY,7.0,0
2715616,2715616,2017-03-08,54,GROCERY II,18.0,0
570815,570815,2013-11-17,25,HARDWARE,0.0,0
2027697,2027697,2016-02-15,52,GROCERY I,0.0,0
829265,829265,2014-04-12,27,DAIRY,745.0,0
2485596,2485596,2016-10-29,50,BEVERAGES,5581.0,58
209182,209182,2013-04-28,28,POULTRY,293.763,0
2369020,2369020,2016-08-25,3,HOME AND KITCHEN II,47.0,1
2783731,2783731,2017-04-16,16,HOME AND KITCHEN II,10.0,2
860670,860670,2014-04-29,8,PRODUCE,1.0,0
1203165,1203165,2014-11-08,18,HOME CARE,222.0,0
2503779,2503779,2016-11-09,11,BEVERAGES,3484.0,56
2031451,2031451,2016-02-17,9,BOOKS,0.0,0
413701,413701,2013-08-21,17,GROCERY II,9.0,0
465295,465295,2013-09-19,14,POULTRY,49.092,0
2894693,2894693,2017-06-17,29,SEAFOOD,13.0,1
1455442,1455442,2015-03-30,46,EGGS,135.0,0
1030707,1030707,2014-08-03,29,HOME CARE,0.0,0
2375579,2375579,2016-08-29,14,DAIRY,428.0,2
1395828,1395828,2015-02-25,23,PLAYERS AND ELECTRONICS,0.0,0
500778,500778,2013-10-09,10,BEVERAGES,428.0,0
2968802,2968802,2017-07-28,9,MAGAZINES,4.0,0
297641,297641,2013-06-17,10,HARDWARE,0.0,0
795298,795298,2014-03-24,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
1656340,1656340,2015-07-21,33,BOOKS,0.0,0
654964,654964,2014-01-04,36,GROCERY II,15.0,0
2773156,2773156,2017-04-10,2,BABY CARE,0.0,0
2396484,2396484,2016-09-09,5,MEATS,268.25,32
1464686,1464686,2015-04-04,6,HARDWARE,0.0,0
1915325,1915325,2015-12-13,5,BREAD/BAKERY,481.225,0
1602471,1602471,2015-06-21,21,MEATS,0.0,0
552982,552982,2013-11-07,25,BABY CARE,0.0,0
1495348,1495348,2015-04-22,16,LADIESWEAR,0.0,0
2252203,2252203,2016-06-20,51,LADIESWEAR,4.0,0
828200,828200,2014-04-11,46,SEAFOOD,28.7409,0
1402938,1402938,2015-03-01,23,DELI,216.607,2
2341290,2341290,2016-08-09,51,CELEBRATION,13.0,0
1228246,1228246,2014-11-22,21,LADIESWEAR,0.0,0
2208260,2208260,2016-05-27,19,SEAFOOD,4.0,0
1488896,1488896,2015-04-18,35,BEAUTY,1.0,0
886538,886538,2014-05-14,33,PET SUPPLIES,0.0,0
1610425,1610425,2015-06-25,44,PERSONAL CARE,206.0,0
1100139,1100139,2014-09-11,27,HOME CARE,119.0,0
1816718,1816718,2015-10-19,33,BEAUTY,0.0,0
2897725,2897725,2017-06-19,14,POULTRY,107.072,0
1465591,1465591,2015-04-05,30,POULTRY,100.081,0
467639,467639,2013-09-20,3,PREPARED FOODS,408.534,0
1979690,1979690,2016-01-19,6,LAWN AND GARDEN,4.0,0
1298287,1298287,2015-01-01,37,BABY CARE,0.0,0
2162239,2162239,2016-05-01,28,GROCERY II,1.0,1
2690255,2690255,2017-02-22,42,PREPARED FOODS,91.409,1
2488315,2488315,2016-10-31,27,HOME AND KITCHEN II,17.0,0
2945322,2945322,2017-07-15,5,CELEBRATION,36.0,0
2245325,2245325,2016-06-17,1,BREAD/BAKERY,474.722,4
1761181,1761181,2015-09-18,25,BOOKS,0.0,0
2719717,2719717,2017-03-11,2,"LIQUOR,WINE,BEER",168.0,3
414384,414384,2013-08-21,36,BEVERAGES,554.0,0
2795053,2795053,2017-04-22,33,LADIESWEAR,0.0,0
426946,426946,2013-08-28,38,PERSONAL CARE,213.0,0
1288017,1288017,2014-12-26,48,PLAYERS AND ELECTRONICS,64.0,0
2235614,2235614,2016-06-11,36,PREPARED FOODS,52.447,1
2196360,2196360,2016-05-20,35,GROCERY I,1650.0,63
379653,379653,2013-08-02,11,LINGERIE,15.0,0
148813,148813,2013-03-25,34,HOME AND KITCHEN II,0.0,0
608500,608500,2013-12-08,32,GROCERY II,4.0,0
823402,823402,2014-04-09,12,LADIESWEAR,0.0,0
1183713,1183713,2014-10-28,22,BEVERAGES,0.0,0
114793,114793,2013-03-06,3,LADIESWEAR,0.0,0
1451916,1451916,2015-03-28,47,HOME AND KITCHEN I,46.0,0
2651377,2651377,2017-01-31,51,PERSONAL CARE,350.0,6
289750,289750,2013-06-12,39,EGGS,102.0,0
547904,547904,2013-11-04,32,BREAD/BAKERY,72.0,0
2574217,2574217,2016-12-18,37,LADIESWEAR,43.0,0
2622670,2622670,2017-01-15,46,POULTRY,1635.199,0
44961,44961,2013-01-26,20,HOME AND KITCHEN I,0.0,0
2909683,2909683,2017-06-25,5,CLEANING,927.0,47
1058504,1058504,2014-08-18,9,PREPARED FOODS,58.952,0
137745,137745,2013-03-19,24,BEVERAGES,1720.0,0
531364,531364,2013-10-26,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
772298,772298,2014-03-11,28,SEAFOOD,11.0,0
1876160,1876160,2015-11-21,50,FROZEN FOODS,255.699,4
1922539,1922539,2015-12-17,51,PERSONAL CARE,220.0,2
2161735,2161735,2016-05-01,14,BOOKS,0.0,0
1623478,1623478,2015-07-03,11,EGGS,81.0,0
202510,202510,2013-04-24,40,"LIQUOR,WINE,BEER",21.0,0
1926203,1926203,2015-12-19,54,PET SUPPLIES,0.0,0
2588846,2588846,2016-12-27,47,PREPARED FOODS,314.627,2
907672,907672,2014-05-26,27,CLEANING,641.0,0
1352943,1352943,2015-02-01,20,DELI,0.0,0
966679,966679,2014-06-28,32,EGGS,175.0,0
2253681,2253681,2016-06-21,43,GROCERY I,2984.0,30
1775431,1775431,2015-09-26,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2471179,2471179,2016-10-21,46,CLEANING,1754.0,50
1302639,1302639,2015-01-03,9,PRODUCE,0.0,0
1849185,1849185,2015-11-06,43,PRODUCE,537.962,0
231706,231706,2013-05-11,10,GROCERY II,26.0,0
2168942,2168942,2016-05-05,16,HOME APPLIANCES,0.0,0
2575044,2575044,2016-12-19,10,LINGERIE,2.0,0
246126,246126,2013-05-19,15,GROCERY I,2881.0,0
2020772,2020772,2016-02-11,9,HOME APPLIANCES,0.0,0
2404582,2404582,2016-09-14,28,BOOKS,0.0,0
1079246,1079246,2014-08-30,40,HARDWARE,1.0,0
2700348,2700348,2017-02-28,26,MEATS,156.87201,0
1538138,1538138,2015-05-16,17,DAIRY,682.0,1
2724880,2724880,2017-03-14,15,BOOKS,0.0,0
1379137,1379137,2015-02-15,6,BABY CARE,0.0,0
1268320,1268320,2014-12-14,45,SCHOOL AND OFFICE SUPPLIES,19.0,0
2738004,2738004,2017-03-21,32,PLAYERS AND ELECTRONICS,1.0,0
1362817,1362817,2015-02-06,47,HOME AND KITCHEN II,29.0,0
485661,485661,2013-09-30,36,AUTOMOTIVE,0.0,0
1797688,1797688,2015-10-08,49,GROCERY II,75.0,0
241298,241298,2013-05-16,3,BEAUTY,3.0,0
2600210,2600210,2017-01-03,17,DAIRY,1042.0,13
2907864,2907864,2017-06-24,49,BEVERAGES,8586.0,32
2988634,2988634,2017-08-09,15,"LIQUOR,WINE,BEER",22.0,1
1703975,1703975,2015-08-17,2,LAWN AND GARDEN,4.0,0
2629262,2629262,2017-01-19,31,LAWN AND GARDEN,2.0,0
1368090,1368090,2015-02-09,45,DELI,629.133,0
95368,95368,2013-02-23,34,SCHOOL AND OFFICE SUPPLIES,0.0,0
144525,144525,2013-03-23,14,HOME CARE,0.0,0
1138558,1138558,2014-10-02,54,PERSONAL CARE,94.0,0
173586,173586,2013-04-08,3,CELEBRATION,0.0,0
634936,634936,2013-12-23,24,HOME AND KITCHEN II,0.0,0
1434604,1434604,2015-03-19,11,POULTRY,506.114,16
1642603,1642603,2015-07-13,47,POULTRY,1026.542,0
1420782,1420782,2015-03-11,24,AUTOMOTIVE,1.0,0
1079006,1079006,2014-08-30,34,BREAD/BAKERY,893.0,1
597171,597171,2013-12-02,15,BEVERAGES,673.0,0
544251,544251,2013-11-02,3,HOME AND KITCHEN I,0.0,0
2197649,2197649,2016-05-21,21,HARDWARE,0.0,0
1547267,1547267,2015-05-21,22,PREPARED FOODS,0.0,0
1098808,1098808,2014-09-10,4,CLEANING,943.0,2
478637,478637,2013-09-26,39,BREAD/BAKERY,458.0,0
2412374,2412374,2016-09-18,46,DAIRY,2458.0,0
723833,723833,2014-02-12,19,FROZEN FOODS,49.759003,0
1995486,1995486,2016-01-28,49,DELI,228.713,0
2241527,2241527,2016-06-14,52,BEAUTY,0.0,0
1129289,1129289,2014-09-27,44,PREPARED FOODS,748.022,0
262466,262466,2013-05-28,23,HOME APPLIANCES,0.0,0
2078507,2078507,2016-03-15,29,BEAUTY,4.0,0
1853528,1853528,2015-11-09,16,HOME APPLIANCES,0.0,0
2655455,2655455,2017-02-03,17,FROZEN FOODS,115.136,2
2379566,2379566,2016-08-31,26,BEAUTY,2.0,0
2606341,2606341,2017-01-06,39,BABY CARE,2.0,0
1372499,1372499,2015-02-12,19,PREPARED FOODS,26.0,0
1810874,1810874,2015-10-16,19,SEAFOOD,3.0,0
1786168,1786168,2015-10-02,26,EGGS,42.0,14
408807,408807,2013-08-18,3,BEVERAGES,4023.0,0
602482,602482,2013-12-05,14,BABY CARE,0.0,0
2157343,2157343,2016-04-28,40,BABY CARE,0.0,0
1418426,1418426,2015-03-09,8,LAWN AND GARDEN,10.0,0
1679950,1679950,2015-08-03,45,LADIESWEAR,23.0,0
1314652,1314652,2015-01-10,45,SCHOOL AND OFFICE SUPPLIES,0.0,0
1720069,1720069,2015-08-26,21,EGGS,168.0,0
211732,211732,2013-04-29,5,BOOKS,0.0,0
2661889,2661889,2017-02-06,47,EGGS,315.0,0
1633172,1633172,2015-07-08,33,BEAUTY,0.0,0
2302043,2302043,2016-07-18,5,PREPARED FOODS,83.051,0
605227,605227,2013-12-06,40,CLEANING,757.0,0
454909,454909,2013-09-13,23,BOOKS,0.0,0
2580388,2580388,2016-12-22,10,LADIESWEAR,1.0,0
879621,879621,2014-05-10,4,CELEBRATION,0.0,0
2974450,2974450,2017-08-01,17,POULTRY,508.443,1
1156222,1156222,2014-10-12,50,BABY CARE,0.0,0
2246652,2246652,2016-06-17,46,GROCERY I,7226.0,105
635046,635046,2013-12-23,27,PLAYERS AND ELECTRONICS,0.0,0
2990147,2990147,2017-08-09,8,HOME APPLIANCES,0.0,0
73988,73988,2013-02-11,35,BEAUTY,0.0,0
2310660,2310660,2016-07-23,42,AUTOMOTIVE,7.0,0
1103077,1103077,2014-09-13,1,LADIESWEAR,16.0,0
2979625,2979625,2017-08-04,12,"LIQUOR,WINE,BEER",53.0,1
1433937,1433937,2015-03-18,42,LINGERIE,0.0,0
813481,813481,2014-04-03,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
1341168,1341168,2015-01-25,4,HOME AND KITCHEN I,16.0,0
271104,271104,2013-06-02,16,DELI,524.0,0
1242504,1242504,2014-11-30,21,LINGERIE,0.0,0
90284,90284,2013-02-20,41,PREPARED FOODS,44.0,0
2190833,2190833,2016-05-17,3,PREPARED FOODS,313.007,0
1900625,1900625,2015-12-05,37,MAGAZINES,12.0,0
977169,977169,2014-07-04,27,CELEBRATION,7.0,0
815303,815303,2014-04-04,35,BREAD/BAKERY,63.0,0
1356492,1356492,2015-02-03,2,PLAYERS AND ELECTRONICS,0.0,0
2728251,2728251,2017-03-16,1,DELI,118.196,1
173112,173112,2013-04-08,16,PLAYERS AND ELECTRONICS,0.0,0
1350486,1350486,2015-01-30,50,PLAYERS AND ELECTRONICS,0.0,0
927016,927016,2014-06-06,2,GROCERY II,14.0,0
624533,624533,2013-12-17,32,DAIRY,156.0,0
530971,530971,2013-10-25,8,BABY CARE,0.0,0
1812745,1812745,2015-10-17,21,"LIQUOR,WINE,BEER",85.0,0
516168,516168,2013-10-17,41,HOME AND KITCHEN I,0.0,0
629012,629012,2013-12-19,8,SEAFOOD,37.606,0
1526366,1526366,2015-05-09,36,HOME APPLIANCES,0.0,0
2939473,2939473,2017-07-12,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
225517,225517,2013-05-07,36,POULTRY,0.0,0
1383672,1383672,2015-02-18,32,HOME AND KITCHEN I,3.0,0
2395935,2395935,2016-09-09,35,BEVERAGES,682.0,17
1520263,1520263,2015-05-06,15,LADIESWEAR,0.0,0
2234681,2234681,2016-06-11,10,LAWN AND GARDEN,0.0,0
243193,243193,2013-05-17,32,HOME AND KITCHEN II,0.0,0
314589,314589,2013-06-26,36,AUTOMOTIVE,2.0,0
2679335,2679335,2017-02-16,36,SEAFOOD,5.0,0
1709545,1709545,2015-08-20,26,GROCERY II,3.0,0
1448949,1448949,2015-03-27,14,HOME CARE,0.0,0
1847356,1847356,2015-11-05,42,HOME AND KITCHEN II,97.0,1
1264146,1264146,2014-12-12,29,HOME AND KITCHEN I,0.0,0
2044135,2044135,2016-02-25,14,HOME AND KITCHEN II,13.0,0
725825,725825,2014-02-13,24,MAGAZINES,0.0,0
1532818,1532818,2015-05-13,18,BABY CARE,0.0,0
639699,639699,2013-12-26,8,PLAYERS AND ELECTRONICS,0.0,0
58039,58039,2013-02-02,37,PERSONAL CARE,412.0,0
1443664,1443664,2015-03-24,16,GROCERY II,3.0,0
367556,367556,2013-07-26,22,BEAUTY,0.0,0
617939,617939,2013-12-13,47,HARDWARE,3.0,0
299885,299885,2013-06-18,23,HARDWARE,0.0,0
11075,11075,2013-01-07,2,LAWN AND GARDEN,3.0,0
1680145,1680145,2015-08-03,50,HOME AND KITCHEN II,28.0,0
1142506,1142506,2014-10-05,16,GROCERY II,10.0,0
2883410,2883410,2017-06-11,13,BEAUTY,3.0,2
2959415,2959415,2017-07-23,45,DAIRY,3108.0,23
337337,337337,2013-07-09,24,FROZEN FOODS,115.557,0
2248360,2248360,2016-06-18,44,BOOKS,0.0,0
2679320,2679320,2017-02-16,36,HOME APPLIANCES,0.0,0
1310425,1310425,2015-01-08,27,POULTRY,319.23502,3
23579,23579,2013-01-14,20,HOME APPLIANCES,0.0,0
842854,842854,2014-04-19,9,BABY CARE,0.0,0
1973051,1973051,2016-01-16,2,HARDWARE,3.0,0
2642499,2642499,2017-01-26,52,MEATS,0.0,0
2210844,2210844,2016-05-28,41,DELI,228.537,4
2227807,2227807,2016-06-07,18,EGGS,167.0,0
1137973,1137973,2014-10-02,39,BABY CARE,0.0,0
2056125,2056125,2016-03-02,5,PLAYERS AND ELECTRONICS,10.0,0
1844746,1844746,2015-11-04,2,GROCERY II,29.0,0
111876,111876,2013-03-04,48,CELEBRATION,0.0,0
2914944,2914944,2017-06-28,47,LINGERIE,0.0,0
2039175,2039175,2016-02-22,25,CELEBRATION,8.0,0
2813179,2813179,2017-05-02,41,POULTRY,179.388,0
1775313,1775313,2015-09-26,21,GROCERY I,4237.165,11
50187,50187,2013-01-29,17,PLAYERS AND ELECTRONICS,0.0,0
2629620,2629620,2017-01-19,41,HOME AND KITCHEN I,9.0,5
2477919,2477919,2016-10-25,35,HOME AND KITCHEN I,3.0,0
457398,457398,2013-09-14,42,HOME CARE,0.0,0
1060578,1060578,2014-08-20,17,MEATS,238.98401,0
1087711,1087711,2014-09-04,28,SCHOOL AND OFFICE SUPPLIES,4.0,0
796743,796743,2014-03-25,14,MEATS,448.507,0
596253,596253,2013-12-01,39,DELI,207.606,0
2215972,2215972,2016-05-31,35,"LIQUOR,WINE,BEER",13.0,1
2392954,2392954,2016-09-07,50,PERSONAL CARE,495.0,6
1626963,1626963,2015-07-04,9,PRODUCE,1811.567,1
1365172,1365172,2015-02-08,13,POULTRY,120.879005,0
1203815,1203815,2014-11-08,36,DAIRY,426.0,0
127746,127746,2013-03-13,43,BEVERAGES,951.0,0
1602240,1602240,2015-06-21,15,MEATS,91.953,0
1917324,1917324,2015-12-14,6,MEATS,435.605,0
2953125,2953125,2017-07-20,19,LINGERIE,3.0,0
153026,153026,2013-03-27,52,BREAD/BAKERY,0.0,0
1934800,1934800,2015-12-24,46,EGGS,149.0,0
1253541,1253541,2014-12-06,31,BEVERAGES,2319.0,2
2439446,2439446,2016-10-03,6,LAWN AND GARDEN,5.0,0
362241,362241,2013-07-23,23,AUTOMOTIVE,1.0,0
2121450,2121450,2016-04-08,33,GROCERY I,2423.0,4
593923,593923,2013-11-30,23,"LIQUOR,WINE,BEER",125.0,0
2126639,2126639,2016-04-11,29,LAWN AND GARDEN,9.0,0
227374,227374,2013-05-08,39,BOOKS,0.0,0
2192052,2192052,2016-05-18,14,PLAYERS AND ELECTRONICS,10.0,1
882804,882804,2014-05-12,29,LINGERIE,0.0,0
1258468,1258468,2014-12-09,2,GROCERY II,39.0,0
1911678,1911678,2015-12-11,47,LINGERIE,0.0,0
2130989,2130989,2016-04-13,50,HARDWARE,1.0,0
2307451,2307451,2016-07-21,51,PERSONAL CARE,149.0,5
364106,364106,2013-07-24,25,HOME APPLIANCES,0.0,0
1299836,1299836,2015-01-02,3,SEAFOOD,137.171,7
2561653,2561653,2016-12-11,34,POULTRY,108.682,0
289722,289722,2013-06-12,38,HOME AND KITCHEN I,0.0,0
1037276,1037276,2014-08-07,13,LAWN AND GARDEN,0.0,0
1668400,1668400,2015-07-28,21,LADIESWEAR,5.0,0
1150823,1150823,2014-10-09,49,HARDWARE,0.0,0
1062240,1062240,2014-08-21,14,BEVERAGES,0.0,0
2230846,2230846,2016-06-08,52,GROCERY II,0.0,0
1757604,1757604,2015-09-16,24,MEATS,434.1,0
101306,101306,2013-02-26,50,PREPARED FOODS,141.273,0
1962369,1962369,2016-01-10,2,MEATS,452.618,0
1244735,1244735,2014-12-01,34,DAIRY,882.0,1
1276027,1276027,2014-12-19,12,HOME AND KITCHEN II,4.0,0
485669,485669,2013-09-30,36,DAIRY,164.0,0
64296,64296,2013-02-06,13,GROCERY I,1731.0,0
2669833,2669833,2017-02-11,20,BABY CARE,0.0,0
1735672,1735672,2015-09-04,1,BOOKS,0.0,0
987281,987281,2014-07-10,10,LAWN AND GARDEN,0.0,0
1380482,1380482,2015-02-16,42,PET SUPPLIES,0.0,0
1059681,1059681,2014-08-19,41,HOME CARE,0.0,0
1683430,1683430,2015-08-05,43,BABY CARE,0.0,0
1400556,1400556,2015-02-27,7,BEVERAGES,1968.0,1
813355,813355,2014-04-03,30,BOOKS,0.0,0
654959,654959,2014-01-04,36,DAIRY,601.0,0
2068967,2068967,2016-03-10,10,SEAFOOD,0.0,0
2957391,2957391,2017-07-22,38,PRODUCE,2222.545,8
1071815,1071815,2014-08-26,32,DAIRY,138.0,0
1001214,1001214,2014-07-17,50,PLAYERS AND ELECTRONICS,15.0,1
185468,185468,2013-04-15,13,DAIRY,130.0,0
2019713,2019713,2016-02-11,29,HARDWARE,0.0,0
1854348,1854348,2015-11-09,39,GROCERY I,4010.654,2
483239,483239,2013-09-29,18,LAWN AND GARDEN,0.0,0
386864,386864,2013-08-06,14,BREAD/BAKERY,131.0,0
1179100,1179100,2014-10-25,42,EGGS,0.0,0
197077,197077,2013-04-21,39,BABY CARE,0.0,0
1783695,1783695,2015-09-30,7,GROCERY I,4188.0,9
400278,400278,2013-08-13,4,LINGERIE,8.0,0
203888,203888,2013-04-25,3,HARDWARE,0.0,0
2370983,2370983,2016-08-26,34,SEAFOOD,3.0,0
2649804,2649804,2017-01-30,9,BEVERAGES,3153.0,31
2870404,2870404,2017-06-03,47,SCHOOL AND OFFICE SUPPLIES,5.0,0
1027869,1027869,2014-08-01,49,HOME CARE,0.0,0
1438509,1438509,2015-03-21,21,CELEBRATION,0.0,0
1638968,1638968,2015-07-11,45,MAGAZINES,1.0,0
147191,147191,2013-03-24,39,FROZEN FOODS,37.0,0
2644925,2644925,2017-01-28,21,DAIRY,688.0,21
349892,349892,2013-07-16,26,PET SUPPLIES,0.0,0
2538043,2538043,2016-11-28,22,GROCERY II,7.0,0
1061192,1061192,2014-08-20,34,FROZEN FOODS,68.0,0
333560,333560,2013-07-07,18,PREPARED FOODS,43.0,0
475985,475985,2013-09-25,14,PET SUPPLIES,0.0,0
1191156,1191156,2014-11-01,30,LINGERIE,0.0,0
1122986,1122986,2014-09-24,18,PREPARED FOODS,55.0,0
2374516,2374516,2016-08-28,34,BABY CARE,0.0,0
2859554,2859554,2017-05-28,43,BREAD/BAKERY,835.0,82
524020,524020,2013-10-22,12,GROCERY II,4.0,0
1066192,1066192,2014-08-23,24,POULTRY,628.93604,0
1835777,1835777,2015-10-30,18,LAWN AND GARDEN,0.0,0
573599,573599,2013-11-18,52,PET SUPPLIES,0.0,0
291756,291756,2013-06-13,45,BEVERAGES,2406.0,0
306924,306924,2013-06-22,20,MEATS,0.0,0
2430295,2430295,2016-09-28,49,EGGS,464.0,2
423521,423521,2013-08-26,41,SEAFOOD,8.938,0
1513082,1513082,2015-05-02,13,SEAFOOD,3.0,0
816770,816770,2014-04-05,26,LAWN AND GARDEN,0.0,0
961449,961449,2014-06-25,35,PLAYERS AND ELECTRONICS,0.0,0
1910732,1910732,2015-12-11,20,SEAFOOD,4.958,0
794359,794359,2014-03-23,47,HOME AND KITCHEN II,26.0,0
1541206,1541206,2015-05-17,52,CLEANING,0.0,0
1834932,1834932,2015-10-29,44,AUTOMOTIVE,15.0,0
244018,244018,2013-05-17,6,HOME AND KITCHEN II,0.0,0
2474079,2474079,2016-10-23,28,BEVERAGES,5132.0,24
181096,181096,2013-04-12,4,PERSONAL CARE,143.0,0
355779,355779,2013-07-19,41,CELEBRATION,0.0,0
1261930,1261930,2014-12-11,17,EGGS,93.0,14
635129,635129,2013-12-23,3,FROZEN FOODS,3259.442,0
934915,934915,2014-06-10,40,PERSONAL CARE,216.0,0
504122,504122,2013-10-10,53,HARDWARE,0.0,0
2443505,2443505,2016-10-06,2,LAWN AND GARDEN,6.0,0
2882304,2882304,2017-06-10,31,HOME CARE,267.0,15
1424444,1424444,2015-03-13,26,SEAFOOD,1.0,1
1547745,1547745,2015-05-21,36,GROCERY I,2621.865,5
953852,953852,2014-06-21,22,LAWN AND GARDEN,0.0,0
1188728,1188728,2014-10-31,13,BEAUTY,1.0,0
2200124,2200124,2016-05-22,40,HARDWARE,2.0,0
1421736,1421736,2015-03-11,5,PRODUCE,3.0,1
539267,539267,2013-10-30,4,HARDWARE,0.0,0
2111342,2111342,2016-04-02,5,BEAUTY,10.0,0
1702747,1702747,2015-08-16,35,GROCERY II,11.0,0
2267575,2267575,2016-06-29,33,GROCERY II,2.0,0
1724194,1724194,2015-08-28,37,EGGS,116.0,19
221145,221145,2013-05-05,14,GROCERY I,2431.0,0
371617,371617,2013-07-28,36,BOOKS,0.0,0
566990,566990,2013-11-15,18,HOME APPLIANCES,0.0,0
441046,441046,2013-09-05,34,BABY CARE,0.0,0
931081,931081,2014-06-08,33,LADIESWEAR,0.0,0
1081,1081,2013-01-01,39,PERSONAL CARE,0.0,0
1514736,1514736,2015-05-03,10,BEVERAGES,751.0,0
2437980,2437980,2016-10-03,15,CELEBRATION,1.0,0
1224133,1224133,2014-11-19,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
1681572,1681572,2015-08-04,40,MEATS,130.04001,0
2428992,2428992,2016-09-28,12,PLAYERS AND ELECTRONICS,4.0,0
2118613,2118613,2016-04-06,53,GROCERY II,13.0,0
2358345,2358345,2016-08-19,30,AUTOMOTIVE,2.0,0
127372,127372,2013-03-13,32,PERSONAL CARE,63.0,0
208669,208669,2013-04-28,14,EGGS,41.0,0
2245485,2245485,2016-06-17,14,AUTOMOTIVE,2.0,0
1573540,1573540,2015-06-05,10,BABY CARE,0.0,0
2504495,2504495,2016-11-09,30,PET SUPPLIES,0.0,0
2134256,2134256,2016-04-15,42,HARDWARE,0.0,0
399739,399739,2013-08-13,25,EGGS,77.0,0
2734088,2734088,2017-03-19,23,BREAD/BAKERY,376.394,6
1833554,1833554,2015-10-28,6,DAIRY,782.0,0
2741483,2741483,2017-03-23,30,DAIRY,257.0,21
4479,4479,2013-01-03,34,MEATS,218.637,0
690028,690028,2014-01-24,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2320768,2320768,2016-07-29,26,EGGS,29.0,12
324314,324314,2013-07-01,9,MAGAZINES,0.0,0
2723296,2723296,2017-03-13,20,BOOKS,0.0,0
775461,775461,2014-03-13,17,PLAYERS AND ELECTRONICS,3.0,0
1025098,1025098,2014-07-31,21,LADIESWEAR,0.0,0
133837,133837,2013-03-17,14,"LIQUOR,WINE,BEER",0.0,0
1768260,1768260,2015-09-22,23,LINGERIE,4.0,0
2267236,2267236,2016-06-29,24,BOOKS,0.0,0
2545104,2545104,2016-12-02,20,GROCERY I,4177.511,95
1374929,1374929,2015-02-13,37,HOME APPLIANCES,0.0,0
545168,545168,2013-11-02,6,DAIRY,818.0,0
2018153,2018153,2016-02-10,35,BREAD/BAKERY,73.0,0
130032,130032,2013-03-14,8,GROCERY I,2542.0,0
1615196,1615196,2015-06-28,29,FROZEN FOODS,102.0,1
1930102,1930102,2015-12-22,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
1116163,1116163,2014-09-20,27,BOOKS,0.0,0
352642,352642,2013-07-17,53,BOOKS,0.0,0
1573131,1573131,2015-06-04,48,LINGERIE,2.0,0
1091816,1091816,2014-09-06,43,FROZEN FOODS,55.405,0
1636518,1636518,2015-07-10,27,HOME AND KITCHEN I,9.0,1
1151668,1151668,2014-10-10,23,BABY CARE,0.0,0
1456333,1456333,2015-03-31,21,EGGS,0.0,0
28876,28876,2013-01-17,2,BABY CARE,0.0,0
1088982,1088982,2014-09-05,14,HOME AND KITCHEN I,0.0,0
2772748,2772748,2017-04-09,8,"LIQUOR,WINE,BEER",133.0,0
580149,580149,2013-11-22,37,DELI,115.977,0
839462,839462,2014-04-18,13,DAIRY,355.0,0
